"","cycle_tag","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_pair","new_part","NumDays","day_date","breed_act","breed_stage","start_date_time","start_numeric_date_time","end_date_time","end_numeric_date_time","timeduration","no_hours","no_days","part_prev_bout","age_sq","p_age_sq","age_sc","p_age_sc","age_sq_sc","p_age_sq_sc","pers_sc","num_days_sc","p_pers_sc","pers_type","p_pers_type","ppb_ave_no_hours","ppb_ave_diff","ppb_ave_diff_sc","no_hours_sqrt","for_trip"
"525","2009_BS25380","BS19989","BS25380","Male","Logger",14,21,2.4085,1.136944,"BS19989_BS25380",2009,"2009_BS19989_BS25380","0",109,4,"apr","brood","04/04/2009 05:27",39907.22743,"06/04/2009 15:47",39909.65799,210000,58.33333333,2.430555556,75.33333333,196,441,-0.857532475701794,0.139633791335135,-0.857859964451029,-0.0295910330636654,0.596522479891653,0.706386122896208,-0.509070757574445,"bold","shy",74.5833333333333,0.749999996666673,0.0277634852241429,7.63762615804152,75.33333333
"526","2009_BS25380","BS19989","BS25380","Male","Logger",14,21,2.4085,1.136944,"BS19989_BS25380",2009,"2009_BS19989_BS25380","0",114,9,"apr","brood","09/04/2009 04:27",39912.18576,"10/04/2009 11:37",39913.48438,112201,31.16694444,1.298622685,60.66666667,196,441,-0.857532475701794,0.139633791335135,-0.857859964451029,-0.0295910330636654,0.596522479891653,1.40863461148974,-0.509070757574445,"bold","shy",74.5833333333333,-13.9166666633333,-0.515166894658662,5.58273628608767,60.66666667
"527","2009_BS25380","BS19989","BS25380","Male","Logger",14,21,2.4085,1.136944,"BS19989_BS25380",2009,"2009_BS19989_BS25380","0",99,25,"mar","brood","25/03/2009 14:57",39897.62326,"27/03/2009 05:17",39899.22049,138001,38.33361111,1.597233796,75.83333333,196,441,-0.857532475701794,0.139633791335135,-0.857859964451029,-0.0295910330636654,0.596522479891653,-0.698110854290852,-0.509070757574445,"bold","shy",74.5833333333333,1.24999999666667,0.0462724754558335,6.19141430611779,75.83333333
"528","2009_BS25380","BS19989","BS25380","Male","Logger",14,21,2.4085,1.136944,"BS19989_BS25380",2009,"2009_BS19989_BS25380","0",87,13,"mar","brood","13/03/2009 08:47",39885.36632,"15/03/2009 10:27",39887.43576,178800,49.66666667,2.069444444,69.16666667,196,441,-0.857532475701794,0.139633791335135,-0.857859964451029,-0.0295910330636654,0.596522479891653,-2.38350722691532,-0.509070757574445,"bold","shy",74.5833333333333,-5.41666666333333,-0.200514060719922,7.04745817085848,69.16666667
"529","2009_BS25380","BS19989","BS25380","Male","Logger",14,21,2.4085,1.136944,"BS19989_BS25380",2009,"2009_BS19989_BS25380","0",93,19,"mar","brood","19/03/2009 11:37",39891.48438,"22/03/2009 11:07",39894.46354,257399,71.49972222,2.979155093,97.16666667,196,441,-0.857532475701794,0.139633791335135,-0.857859964451029,-0.0295910330636654,0.596522479891653,-1.54080904060309,-0.509070757574445,"bold","shy",74.5833333333333,22.5833333366667,0.835989392254753,8.45575083715219,97.16666667
"530","2009_BS25380","BS19989","BS25380","Male","Logger",14,21,2.4085,1.136944,"BS19989_BS25380",2009,"2009_BS19989_BS25380","0",104,30,"mar","brood","30/03/2009 03:37",39902.15104,"01/04/2009 02:07",39904.08854,167400,46.5,1.9375,69.33333333,196,441,-0.857532475701794,0.139633791335135,-0.857859964451029,-0.0295910330636654,0.596522479891653,0.00413763430267806,-0.509070757574445,"bold","shy",74.5833333333333,-5.25000000333333,-0.194344397556145,6.81909084849293,69.33333333
"531","2009_BS25396","BS19557","BS25396","Male","Logger",15,10,1.038573,1.668575,"BS19557_BS25396",2009,"2009_BS19557_BS25396","0",108,3,"apr","brood","03/04/2009 05:53",39906.24552,"05/04/2009 08:33",39908.35663,182400,50.66666667,2.111111111,76.16666667,225,100,-0.713944549515497,-1.43499491934178,-0.75886731243243,-1.18892185853334,-0.587634875727835,0.565936425177502,-0.051448372020894,"shy","shy",81.27777778,-5.11111111,-0.189203011216151,7.11805216825502,76.16666667
"532","2009_BS25396","BS19557","BS25396","Male","Logger",15,10,1.038573,1.668575,"BS19557_BS25396",2009,"2009_BS19557_BS25396","0",102,28,"mar","brood","28/03/2009 11:03",39900.4608,"31/03/2009 01:43",39903.07191,225600,62.66666667,2.611111111,118,225,100,-0.713944549515497,-1.43499491934178,-0.75886731243243,-1.18892185853334,-0.587634875727835,-0.276761761134734,-0.051448372020894,"shy","shy",81.27777778,36.72222222,1.35938250471191,7.91622805823582,118
"533","2009_BS25396","BS19557","BS25396","Male","Logger",15,10,1.038573,1.668575,"BS19557_BS25396",2009,"2009_BS19557_BS25396","0",112,7,"apr","brood","07/04/2009 10:13",39910.42608,"10/04/2009 07:53",39913.32885,250799,69.66638889,2.902766204,49.66666667,225,100,-0.713944549515497,-1.43499491934178,-0.75886731243243,-1.18892185853334,-0.587634875727835,1.12773521605233,-0.051448372020894,"shy","shy",81.27777778,-31.61111111,-1.17017949349575,8.34663937701875,49.66666667
"534","2009_BS27589","BS25236","BS27589","Female","Logger",27,24,3.5844,3.668077,"BS25236_BS27589",2009,"2009_BS25236_BS27589","1",116,11,"apr","brood","11/04/2009 04:54",39914.20465,"11/04/2009 07:54",39914.32965,10800,3,0.125,16,729,576,1.00911056472006,0.569077985156111,0.961556708856311,0.429381581125211,1.61296396507514,1.68953400692715,1.66970196563642,"bold","bold",70.75,-54.75,-2.02673443037012,1.73205080756888,16
"535","2009_BS27589","BS25236","BS27589","Female","Logger",27,24,3.5844,3.668077,"BS25236_BS27589",2009,"2009_BS25236_BS27589","1",102,28,"mar","brood","28/03/2009 09:34",39900.3991,"31/03/2009 03:44",39903.15604,238200,66.16666667,2.756944444,74.83333333,729,576,1.00911056472006,0.569077985156111,0.961556708856311,0.429381581125211,1.61296396507514,-0.276761761134734,1.66970196563642,"bold","bold",70.75,4.08333333,0.151156753435414,8.13428956147985,74.83333333
"536","2009_BS27589","BS25236","BS27589","Female","Logger",27,24,3.5844,3.668077,"BS25236_BS27589",2009,"2009_BS25236_BS27589","1",113,8,"apr","brood","08/04/2009 05:04",39911.2116,"10/04/2009 12:54",39913.53799,201000,55.83333333,2.326388889,93.66666667,729,576,1.00911056472006,0.569077985156111,0.961556708856311,0.429381581125211,1.61296396507514,1.26818491377103,1.66970196563642,"bold","bold",70.75,22.91666667,0.84832871907588,7.47217059026358,93.66666667
"537","2009_BS27589","BS25236","BS27589","Female","Logger",27,24,3.5844,3.668077,"BS25236_BS27589",2009,"2009_BS25236_BS27589","1",109,4,"apr","brood","04/04/2009 06:14",39907.26021,"04/04/2009 07:24",39907.30882,4200,1.166666667,0.048611111,98.5,729,576,1.00911056472006,0.569077985156111,0.961556708856311,0.429381581125211,1.61296396507514,0.706386122896208,1.66970196563642,"bold","bold",70.75,27.75,1.02724895785883,1.08012344988895,98.5
"538","2009_BS27591","BS19913","BS27591","Female","Logger",14,22,1.477475,1.892628,"BS19913_BS27591",2009,"2009_BS19913_BS27591","0",97,23,"mar","brood","23/03/2009 11:32",39895.48056,"25/03/2009 08:42",39897.3625,162600,45.16666667,1.881944444,197.6666667,196,484,-0.857532475701794,0.282781855942127,-0.857859964451029,0.116600244048347,-0.20825040363837,-0.979010249728264,0.141414099035967,"shy","bold",74.63333334,123.03333336,4.55444553066515,6.72061505146664,197.6666667
"539","2009_BS27591","BS19913","BS27591","Female","Logger",14,22,1.477475,1.892628,"BS19913_BS27591",2009,"2009_BS19913_BS27591","0",108,3,"apr","brood","03/04/2009 06:32",39906.27222,"06/04/2009 04:22",39909.18194,251400,69.83333333,2.909722222,29.33333333,196,484,-0.857532475701794,0.282781855942127,-0.857859964451029,0.116600244048347,-0.20825040363837,0.565936425177502,0.141414099035967,"shy","bold",74.63333334,-45.30000001,-1.67691451536135,8.35663409094834,29.33333333
"540","2009_BS27591","BS19913","BS27591","Female","Logger",14,22,1.477475,1.892628,"BS19913_BS27591",2009,"2009_BS19913_BS27591","0",114,9,"apr","brood","09/04/2009 05:32",39912.23056,"10/04/2009 21:42",39913.90417,144600,40.16666667,1.673611111,73.16666667,196,484,-0.857532475701794,0.282781855942127,-0.857859964451029,0.116600244048347,-0.20825040363837,1.40863461148974,0.141414099035967,"shy","bold",74.63333334,-1.46666667000001,-0.0542930381363528,6.33771778087349,73.16666667
"541","2009_BS27591","BS19913","BS27591","Female","Logger",14,22,1.477475,1.892628,"BS19913_BS27591",2009,"2009_BS19913_BS27591","0",104,30,"mar","brood","30/03/2009 11:52",39902.49444,"02/04/2009 01:12",39905.05,220800,61.33333333,2.555555556,27.83333333,196,484,-0.857532475701794,0.282781855942127,-0.857859964451029,0.116600244048347,-0.20825040363837,0.00413763430267806,0.141414099035967,"shy","bold",74.63333334,-46.80000001,-1.73244148605642,7.83156008276767,27.83333333
"542","2009_BS27591","BS19913","BS27591","Female","Logger",14,22,1.477475,1.892628,"BS19913_BS27591",2009,"2009_BS19913_BS27591","0",101,27,"mar","brood","27/03/2009 05:52",39899.24444,"29/03/2009 08:02",39901.33472,180600,50.16666667,2.090277778,45.16666667,196,484,-0.857532475701794,0.282781855942127,-0.857859964451029,0.116600244048347,-0.20825040363837,-0.41721145885344,0.141414099035967,"shy","bold",74.63333334,-29.46666667,-1.09079649111103,7.08284312052724,45.16666667
"543","2009_BS27804","BS21132","BS27804","Male","Partner",17,30,1.544845,4.862843,"BS27804_BS21132",2009,"2009_BS27804_BS21132","0",109,4,"apr","brood","04/04/2009 12:19",39907.51385,"08/04/2009 04:19",39911.18052,316800.0288,88.000008,3.666667,47.66664,289,900,-0.426768697142904,1.42796637279806,-0.540400770046558,1.53091585517851,-0.150016146595415,0.706386122896208,2.69814399986369,"shy","bold",44.233392,3.433248,0.127091907389943,9.38083194604828,47.66664
"544","2009_BS27804","BS21132","BS27804","Male","Partner",17,30,1.544845,4.862843,"BS27804_BS21132",2009,"2009_BS27804_BS21132","0",103,29,"mar","brood","29/03/2009 10:49",39901.45135,"30/03/2009 06:59",39902.29163,72600,20.16666667,0.840277778,22.16664,289,900,-0.426768697142904,1.42796637279806,-0.540400770046558,1.53091585517851,-0.150016146595415,-0.136312063416028,2.69814399986369,"shy","bold",44.233392,-22.066752,-0.816866594426279,4.49073119547363,22.16664
"545","2009_BS27804","BS21132","BS27804","Male","Partner",17,30,1.544845,4.862843,"BS27804_BS21132",2009,"2009_BS27804_BS21132","0",105,31,"mar","brood","31/03/2009 04:29",39903.18747,"02/04/2009 12:39",39905.52774,202200,56.16666667,2.340277778,21.50016,289,900,-0.426768697142904,1.42796637279806,-0.540400770046558,1.53091585517851,-0.150016146595415,0.144587332021384,2.69814399986369,"shy","bold",44.233392,-22.733232,-0.841538338045514,7.49444238552809,21.50016
"546","2009_BS27804","BS21132","BS27804","Male","Partner",17,30,1.544845,4.862843,"BS27804_BS21132",2009,"2009_BS27804_BS21132","0",100,26,"mar","brood","26/03/2009 01:59",39898.0833,"28/03/2009 12:39",39900.52774,211200,58.66666667,2.444444444,66.1668,289,900,-0.426768697142904,1.42796637279806,-0.540400770046558,1.53091585517851,-0.150016146595415,-0.557661156572146,2.69814399986369,"shy","bold",44.233392,21.933408,0.81193046883937,7.6594168622683,66.1668
"547","2009_BS27804","BS21132","BS27804","Male","Partner",17,30,1.544845,4.862843,"BS27804_BS21132",2009,"2009_BS27804_BS21132","0",115,10,"apr","brood","10/04/2009 19:59",39913.8333,"12/04/2009 09:39",39915.40274,135600,37.66666667,1.569444444,63.66672,289,900,-0.426768697142904,1.42796637279806,-0.540400770046558,1.53091585517851,-0.150016146595415,1.54908430920844,2.69814399986369,"shy","bold",44.233392,19.433328,0.71938255624248,6.13731754677889,63.66672
"548","2009_BS27813","BS11283","BS27813","Male","Logger",23,24,1.79312,3.087776,"BS11283_BS27813",2009,"2009_BS11283_BS27813","0",99,25,"mar","brood","25/03/2009 11:13",39897.46774,"27/03/2009 10:43",39899.44691,171000,47.5,1.979166667,52,529,576,0.434758859974875,0.569077985156111,0.278848763900461,0.429381581125211,0.0645913963367476,-0.698110854290852,1.1701849548543,"bold","bold",87.8333333233333,-35.8333333233333,-1.32647763290098,6.89202437604511,52
"549","2009_BS27813","BS11283","BS27813","Male","Logger",23,24,1.79312,3.087776,"BS11283_BS27813",2009,"2009_BS11283_BS27813","0",104,30,"mar","brood","30/03/2009 06:23",39902.26635,"02/04/2009 09:33",39905.3983,270600,75.16666667,3.131944444,66.66666667,529,576,0.434758859974875,0.569077985156111,0.278848763900461,0.429381581125211,0.0645913963367476,0.00413763430267806,1.1701849548543,"bold","bold",87.8333333233333,-21.1666666533333,-0.783547252647997,8.66987120261887,66.66666667
"550","2009_BS27813","BS11283","BS27813","Male","Logger",23,24,1.79312,3.087776,"BS11283_BS27813",2009,"2009_BS11283_BS27813","0",113,8,"apr","brood","08/04/2009 10:23",39911.43302,"09/04/2009 12:33",39912.5233,94200,26.16666667,1.090277778,144.8333333,529,576,0.434758859974875,0.569077985156111,0.278848763900461,0.429381581125211,0.0645913963367476,1.26818491377103,1.1701849548543,"bold","bold",87.8333333233333,56.9999999766667,2.11002488554898,5.11533641806675,144.8333333
"551","2009_BS27825","BS11608","BS27825","Male","Logger",22,21,3.231898,3.668077,"BS11608_BS27825",2009,"2009_BS11608_BS27825","0",114,9,"apr","brood","09/04/2009 05:19",39912.22212,"11/04/2009 06:19",39914.26379,176400,49,2.041666667,92,484,441,0.291170933788578,0.139633791335135,0.125239476285395,-0.0295910330636654,1.30826317724441,1.40863461148974,1.66970196563642,"bold","bold",104.5,-12.5,-0.462724755792266,7,92
"552","2009_BS27825","BS11608","BS27825","Male","Logger",22,21,3.231898,3.668077,"BS11608_BS27825",2009,"2009_BS11608_BS27825","0",102,28,"mar","brood","28/03/2009 11:19",39900.47212,"30/03/2009 05:09",39902.21517,150600,41.83333333,1.743055556,126.5,484,441,0.291170933788578,0.139633791335135,0.125239476285395,-0.0295910330636654,1.30826317724441,-0.276761761134734,1.66970196563642,"bold","bold",104.5,22,0.814395570194388,6.46786930371973,126.5
"553","2009_BS27825","BS11608","BS27825","Male","Logger",22,21,3.231898,3.668077,"BS11608_BS27825",2009,"2009_BS11608_BS27825","0",108,3,"apr","brood","03/04/2009 04:09",39906.17351,"05/04/2009 09:19",39908.38879,191400,53.16666667,2.215277778,95,484,441,0.291170933788578,0.139633791335135,0.125239476285395,-0.0295910330636654,1.30826317724441,0.565936425177502,1.66970196563642,"bold","bold",104.5,-9.5,-0.351670814402122,7.29154761830436,95
"554","2009_BS27828","BS12636","BS27828","Male","Logger",19,19,3.475433,1.18143,"BS12636_BS27828",2009,"2009_BS12636_BS27828","0",109,4,"apr","brood","04/04/2009 11:07",39907.46351,"06/04/2009 06:47",39909.28295,157200,43.66666667,1.819444444,48.83333333,361,361,-0.139592844770311,-0.14666233787885,-0.294625909862453,-0.301574804434851,1.51877349027627,0.706386122896208,-0.470777675636531,"bold","shy",65.0555555533333,-16.2222222233333,-0.600513905335982,6.60807586745189,48.83333333
"555","2009_BS27828","BS12636","BS27828","Male","Logger",19,19,3.475433,1.18143,"BS12636_BS27828",2009,"2009_BS12636_BS27828","0",98,24,"mar","brood","24/03/2009 11:47",39896.49128,"27/03/2009 05:17",39899.22045,235800,65.5,2.729166667,77.83333333,361,361,-0.139592844770311,-0.14666233787885,-0.294625909862453,-0.301574804434851,1.51877349027627,-0.838560552009558,-0.470777675636531,"bold","shy",65.0555555533333,12.7777777766667,0.473007528102074,8.09320702811932,77.83333333
"556","2009_BS27828","BS12636","BS27828","Male","Logger",19,19,3.475433,1.18143,"BS12636_BS27828",2009,"2009_BS12636_BS27828","0",104,30,"mar","brood","30/03/2009 02:47",39902.11628,"02/04/2009 10:17",39905.42878,286200,79.5,3.3125,68.5,361,361,-0.139592844770311,-0.14666233787885,-0.294625909862453,-0.301574804434851,1.51877349027627,0.00413763430267806,-0.470777675636531,"bold","shy",65.0555555533333,3.44444444666667,0.127506377233909,8.9162772500635,68.5
"557","2009_BS27829","BS28410","BS27829","Female","Partner",28,29,0.6418972,3.377633,"BS27829_BS28410",2009,"2009_BS27829_BS28410","0",104,30,"mar","brood","30/03/2009 00:37",39902.02573,"30/03/2009 15:57",39902.66462,55200,15.33333333,0.638888889,41.50008,784,841,1.15269849090636,1.28481830819107,1.14930139371917,1.33032782379226,-0.930519253045929,0.00413763430267806,1.41969081852552,"shy","bold",70.50006,-28.99998,-1.07352069307845,3.91578004106462,41.50008
"558","2009_BS27829","BS28410","BS27829","Female","Partner",28,29,0.6418972,3.377633,"BS27829_BS28410",2009,"2009_BS27829_BS28410","0",114,9,"apr","brood","09/04/2009 11:47",39912.49101,"12/04/2009 14:57",39915.62295,270600,75.16666667,3.131944444,55.5,784,841,1.15269849090636,1.28481830819107,1.14930139371917,1.33032782379226,-0.930519253045929,1.40863461148974,1.41969081852552,"shy","bold",70.50006,-15.00006,-0.555271928029547,8.66987120261887,55.5
"559","2009_BS27829","BS28410","BS27829","Female","Partner",28,29,0.6418972,3.377633,"BS27829_BS28410",2009,"2009_BS27829_BS28410","0",110,5,"apr","brood","05/04/2009 06:57",39908.28962,"07/04/2009 04:17",39910.17851,163200,45.33333333,1.888888889,135,784,841,1.15269849090636,1.28481830819107,1.14930139371917,1.33032782379226,-0.930519253045929,0.846835820614914,1.41969081852552,"shy","bold",70.50006,64.49994,2.38765751880926,6.73300329199385,135
"560","2009_BS27829","BS28410","BS27829","Female","Partner",28,29,0.6418972,3.377633,"BS27829_BS28410",2009,"2009_BS27829_BS28410","0",96,22,"mar","brood","22/03/2009 12:27",39894.51879,"28/03/2009 07:07",39900.29656,499200,138.6666667,5.777777778,50.00016,784,841,1.15269849090636,1.28481830819107,1.14930139371917,1.33032782379226,-0.930519253045929,-1.11945994744697,1.41969081852552,"shy","bold",70.50006,-20.4999,-0.758864897701269,11.7756811565191,50.00016
"561","2009_BS28404","BS21135","BS28404","Female","Logger",21,22,1.072549,1.25035,"BS21135_BS28404",2009,"2009_BS21135_BS28404","0",108,3,"apr","brood","03/04/2009 12:04",39906.50344,"08/04/2009 02:14",39911.09372,396600,110.1666667,4.590277778,106.1666667,441,484,0.147583007602282,0.282781855942127,-0.0215427318801127,0.116600244048347,-0.55826620840868,0.565936425177502,-0.411452062923294,"shy","shy",113.83333335,-7.66666665000001,-0.283804516268957,10.4960309974771,106.1666667
"562","2009_BS28404","BS21135","BS28404","Female","Logger",21,22,1.072549,1.25035,"BS21135_BS28404",2009,"2009_BS21135_BS28404","0",98,24,"mar","brood","24/03/2009 11:04",39896.46177,"30/03/2009 01:54",39902.07983,485400,134.8333333,5.618055556,121.5,441,484,0.147583007602282,0.282781855942127,-0.0215427318801127,0.116600244048347,-0.55826620840868,-0.838560552009558,-0.411452062923294,"shy","shy",113.83333335,7.66666665,0.283804516268956,11.6117756307982,121.5
"563","2009_BS28410","BS27829","BS28410","Male","Logger",29,28,3.377633,0.6418972,"BS27829_BS28410",2009,"2009_BS27829_BS28410","0",104,30,"mar","brood","30/03/2009 15:57",39902.66462,"05/04/2009 06:57",39908.28962,486000,135,5.625,15.33333333,841,784,1.29628641709265,1.14167024358408,1.34387315803159,1.13653938669029,1.43423570878894,0.00413763430267806,-0.935201847703974,"bold","shy",67.9166666725,-52.5833333425,-1.94652880637213,11.6189500386223,15.33333333
"564","2009_BS28410","BS27829","BS28410","Male","Logger",29,28,3.377633,0.6418972,"BS27829_BS28410",2009,"2009_BS27829_BS28410","0",102,28,"mar","brood","28/03/2009 07:07",39900.29656,"30/03/2009 00:37",39902.02573,149400,41.5,1.729166667,138.6666667,841,784,1.29628641709265,1.14167024358408,1.34387315803159,1.13653938669029,1.43423570878894,-0.276761761134734,-0.935201847703974,"bold","shy",67.9166666725,70.7500000275,2.61902211880222,6.44204936336256,138.6666667
